"mid","mname","gid","gname","score"
123,"hsa-miR-122-5p",13633,"SAMD3",0.928179800510406
123,"hsa-miR-122-5p",789,"AP1S2",0.928126752376556
123,"hsa-miR-122-5p",13290,"RNF6",0.927907645702362
123,"hsa-miR-122-5p",2438,"CCT2",0.927466094493866
123,"hsa-miR-122-5p",7693,"KARS1",0.927407205104828
123,"hsa-miR-122-5p",10500,"NSA2",0.927301406860352
123,"hsa-miR-122-5p",5598,"FOCAD",0.927028715610504
123,"hsa-miR-122-5p",14571,"SLC9C1",0.927028715610504
123,"hsa-miR-122-5p",15010,"SPINT4",0.927020132541656
123,"hsa-miR-122-5p",52,"ABCC11",0.926996052265167
123,"hsa-miR-122-5p",2284,"CCDC196",0.926785886287689
123,"hsa-miR-122-5p",7358,"IL23A",0.92673921585083
123,"hsa-miR-122-5p",9649,"MT3",0.926465094089508
123,"hsa-miR-122-5p",10615,"NUP62CL",0.926443219184876
123,"hsa-miR-122-5p",7993,"KLHL10",0.92640209197998
123,"hsa-miR-122-5p",17456,"WDR25",0.926276445388794
123,"hsa-miR-122-5p",6274,"GPD1",0.926194071769714
123,"hsa-miR-122-5p",8740,"LY6D",0.9261754155159
123,"hsa-miR-122-5p",3677,"CTSG",0.926095902919769
123,"hsa-miR-122-5p",4961,"ERVV-1",0.925849735736847
123,"hsa-miR-122-5p",16021,"TLX3",0.925555765628815
123,"hsa-miR-122-5p",3423,"CPNE8",0.92480456829071
123,"hsa-miR-122-5p",622,"AMPD3",0.924437880516052
123,"hsa-miR-122-5p",12721,"RACK1",0.924389958381653
123,"hsa-miR-122-5p",5891,"GATA3",0.92417174577713
123,"hsa-miR-122-5p",15711,"TCN1",0.92415189743042
123,"hsa-miR-122-5p",16554,"TRAPPC11",0.923927426338196
123,"hsa-miR-122-5p",15238,"STC1",0.923660695552826
123,"hsa-miR-122-5p",15144,"SSBP3",0.923621356487274
123,"hsa-miR-122-5p",11600,"PITX1",0.923450708389282
123,"hsa-miR-122-5p",1067,"ARRDC5",0.923304855823517
123,"hsa-miR-122-5p",10960,"P2RY12",0.923248291015625
123,"hsa-miR-122-5p",13299,"RNPC3",0.923104405403137
123,"hsa-miR-122-5p",11280,"PDE6G",0.923040091991425
123,"hsa-miR-122-5p",18363,"ZNF835",0.922765791416168
123,"hsa-miR-122-5p",12313,"PRR4",0.922468781471252
123,"hsa-miR-122-5p",9360,"MMD",0.922215044498444
123,"hsa-miR-122-5p",2842,"CFHR4",0.921904683113098
123,"hsa-miR-122-5p",5737,"FUT6",0.921863436698914
123,"hsa-miR-122-5p",8097,"KRT14",0.921793222427368
123,"hsa-miR-122-5p",11259,"PDCL2",0.921624958515167
123,"hsa-miR-122-5p",14905,"SPANXN3",0.921602249145508
123,"hsa-miR-122-5p",16498,"TPM1",0.921424865722656
123,"hsa-miR-122-5p",16823,"TTC3",0.921021223068237
123,"hsa-miR-122-5p",15578,"TAS2R7",0.920983910560608
123,"hsa-miR-122-5p",4094,"DES",0.920804381370544
123,"hsa-miR-122-5p",3342,"COQ10B",0.920762121677399
123,"hsa-miR-122-5p",7941,"KIFC1",0.920430541038513
123,"hsa-miR-122-5p",8580,"LRIG1",0.920311689376831
123,"hsa-miR-122-5p",17729,"ZC2HC1B",0.920243442058563
123,"hsa-miR-122-5p",15479,"SYTL4",0.920082151889801
123,"hsa-miR-122-5p",5582,"FNBP1L",0.919903457164764
123,"hsa-miR-122-5p",18060,"ZNF415",0.919820129871368
123,"hsa-miR-122-5p",14754,"SNRNP27",0.919533610343933
123,"hsa-miR-122-5p",15024,"SPOP",0.918924272060394
123,"hsa-miR-122-5p",16090,"TMEM120A",0.918790102005005
123,"hsa-miR-122-5p",215,"ACTN3",0.918585300445557
123,"hsa-miR-122-5p",8906,"MAP1LC3B2",0.918565452098846
123,"hsa-miR-122-5p",13949,"SERPINH1",0.918397903442383
123,"hsa-miR-122-5p",15474,"SYT8",0.918217062950134
123,"hsa-miR-122-5p",1472,"BCOR",0.917443335056305
123,"hsa-miR-122-5p",5832,"GALC",0.917404294013977
123,"hsa-miR-122-5p",18023,"ZNF33B",0.917376756668091
123,"hsa-miR-122-5p",6064,"GJD4",0.917151927947998
123,"hsa-miR-122-5p",7750,"KCNH3",0.917037904262543
123,"hsa-miR-122-5p",6935,"HNRNPF",0.916983664035797
123,"hsa-miR-122-5p",10131,"NES",0.91679435968399
123,"hsa-miR-122-5p",16056,"TMCO2",0.916718423366547
123,"hsa-miR-122-5p",12999,"RERGL",0.91650527715683
123,"hsa-miR-122-5p",14104,"SHISAL2B",0.916482865810394
123,"hsa-miR-122-5p",13011,"REV3L",0.916022479534149
123,"hsa-miR-122-5p",13946,"SERPINF1",0.915774285793304
123,"hsa-miR-122-5p",14215,"SLC12A5",0.915769100189209
123,"hsa-miR-122-5p",7429,"INKA1",0.915421843528748
123,"hsa-miR-122-5p",12348,"PRSS41",0.915297865867615
123,"hsa-miR-122-5p",8337,"LCMT1",0.915111780166626
123,"hsa-miR-122-5p",3329,"COPRS",0.914706230163574
123,"hsa-miR-122-5p",17518,"WFDC6",0.914525926113129
123,"hsa-miR-122-5p",8960,"MAPK7",0.914068639278412
123,"hsa-miR-122-5p",1168,"ATF3",0.914031088352203
123,"hsa-miR-122-5p",5992,"GFY",0.91366708278656
123,"hsa-miR-122-5p",12067,"PPP1R42",0.913508415222168
123,"hsa-miR-122-5p",7092,"HSPA8",0.913146257400513
123,"hsa-miR-122-5p",12621,"QTRT1",0.913140892982483
123,"hsa-miR-122-5p",16970,"UBALD2",0.912883400917053
123,"hsa-miR-122-5p",14876,"SP9",0.912860453128815
123,"hsa-miR-122-5p",16574,"TREM2",0.912621438503265
123,"hsa-miR-122-5p",16938,"TXNRD1",0.912489175796509
123,"hsa-miR-122-5p",13398,"RPLP1",0.912426829338074
123,"hsa-miR-122-5p",3743,"CXorf49",0.912402451038361
123,"hsa-miR-122-5p",6940,"HNRNPL",0.91218090057373
123,"hsa-miR-122-5p",9161,"MEI1",0.912001967430115
123,"hsa-miR-122-5p",1049,"ARPC1B",0.91198605298996
123,"hsa-miR-122-5p",11146,"PCDH8",0.911583542823792
123,"hsa-miR-122-5p",13750,"SCNN1A",0.91141539812088
123,"hsa-miR-122-5p",10825,"OR52L1",0.910998284816742
123,"hsa-miR-122-5p",31,"ABCA12",0.910387694835663
123,"hsa-miR-122-5p",1857,"C22orf31",0.910366535186768
123,"hsa-miR-122-5p",14080,"SHARPIN",0.910294234752655
123,"hsa-miR-122-5p",5801,"GABRG2",0.910290002822876
123,"hsa-miR-122-5p",11457,"PHF1",0.910146355628967
123,"hsa-miR-122-5p",17855,"ZIC4",0.909356355667114
123,"hsa-miR-122-5p",16903,"TUSC1",0.909310340881348
123,"hsa-miR-122-5p",14431,"SLC35G6",0.908969044685364
123,"hsa-miR-122-5p",5682,"FRMD7",0.908689796924591
123,"hsa-miR-122-5p",17661,"YTHDF1",0.908668160438538
123,"hsa-miR-122-5p",10511,"NSMCE1",0.908352315425873
123,"hsa-miR-122-5p",3368,"COX17",0.908065676689148
123,"hsa-miR-122-5p",13347,"RPL10L",0.908020257949829
123,"hsa-miR-122-5p",15549,"TAOK3",0.90648603439331
123,"hsa-miR-122-5p",6834,"HIGD1C",0.906287312507629
123,"hsa-miR-122-5p",15372,"SUMO3",0.906234264373779
123,"hsa-miR-122-5p",16365,"TNFRSF13C",0.906215846538544
123,"hsa-miR-122-5p",17272,"VANGL2",0.906205475330353
123,"hsa-miR-122-5p",6075,"GLB1L3",0.905947685241699
123,"hsa-miR-122-5p",17142,"UPF1",0.905510425567627
123,"hsa-miR-122-5p",1654,"BSPRY",0.905310809612274
123,"hsa-miR-122-5p",17887,"ZNF10",0.905218064785004
123,"hsa-miR-122-5p",9382,"MMP26",0.905128419399262
123,"hsa-miR-122-5p",3336,"COPS7B",0.904895186424255
123,"hsa-miR-122-5p",5101,"FADS2",0.904821693897247
123,"hsa-miR-122-5p",10613,"NUP58",0.904800593852997
123,"hsa-miR-122-5p",16785,"TSPY4",0.90479987859726
123,"hsa-miR-122-5p",12702,"RAB9B",0.90469616651535
123,"hsa-miR-122-5p",7319,"IL15",0.904662132263184
123,"hsa-miR-122-5p",8128,"KRT7",0.904265105724335
123,"hsa-miR-122-5p",9221,"MFAP3L",0.903802514076233
123,"hsa-miR-122-5p",3744,"CXorf49B",0.90369039773941
123,"hsa-miR-122-5p",16906,"TUT1",0.903271853923798
123,"hsa-miR-122-5p",5579,"FN3K",0.902962148189545
123,"hsa-miR-122-5p",5219,"FAM237A",0.902708947658539
123,"hsa-miR-122-5p",1723,"C11orf86",0.902625322341919
123,"hsa-miR-122-5p",2352,"CCHCR1",0.901608526706696
123,"hsa-miR-122-5p",18259,"ZNF683",0.901587188243866
123,"hsa-miR-122-5p",4941,"ERICH6",0.901436924934387
123,"hsa-miR-122-5p",6659,"HACD1",0.90133273601532
123,"hsa-miR-122-5p",4292,"DNAJC16",0.901179730892181
123,"hsa-miR-122-5p",8304,"LAT2",0.900804817676544
123,"hsa-miR-122-5p",12732,"RAD51AP2",0.900758564472198
123,"hsa-miR-122-5p",6107,"GLRX5",0.900652289390564
123,"hsa-miR-122-5p",403,"AGA",0.900554716587067
123,"hsa-miR-122-5p",10816,"OR51T1",0.900328278541565
123,"hsa-miR-122-5p",9503,"MROH7",0.899834990501404
123,"hsa-miR-122-5p",12337,"PRSS2",0.899579524993896
123,"hsa-miR-122-5p",568,"ALKBH4",0.899067223072052
123,"hsa-miR-122-5p",2764,"CEP55",0.898813426494598
123,"hsa-miR-122-5p",6558,"GYPB",0.898096084594727
123,"hsa-miR-122-5p",7253,"IFT88",0.897817313671112
123,"hsa-miR-122-5p",5706,"FSIP2",0.897726893424988
123,"hsa-miR-122-5p",7995,"KLHL12",0.897668719291687
123,"hsa-miR-122-5p",17323,"VIP",0.897069096565247
123,"hsa-miR-122-5p",3753,"CYB561",0.896876513957977
123,"hsa-miR-122-5p",8991,"MARK1",0.896524906158447
123,"hsa-miR-122-5p",11976,"PPAT",0.896251618862152
123,"hsa-miR-122-5p",3264,"COL15A1",0.896009147167206
123,"hsa-miR-122-5p",18167,"ZNF565",0.895600497722626
123,"hsa-miR-122-5p",4823,"ENOX1",0.89526903629303
123,"hsa-miR-122-5p",9251,"MGARP",0.89525705575943
123,"hsa-miR-122-5p",8579,"LRIF1",0.895032048225403
123,"hsa-miR-122-5p",8192,"KRTAP21-3",0.894952654838562
123,"hsa-miR-122-5p",11131,"PCBP3",0.89493852853775
123,"hsa-miR-122-5p",15680,"TCEAL4",0.894458055496216
123,"hsa-miR-122-5p",15285,"STOML1",0.894279778003693
123,"hsa-miR-122-5p",14946,"SPATC1L",0.894230961799622
123,"hsa-miR-122-5p",13586,"S100A12",0.893263041973114
123,"hsa-miR-122-5p",4473,"DUSP10",0.893065989017487
123,"hsa-miR-122-5p",12898,"RBM5",0.892591238021851
123,"hsa-miR-122-5p",6181,"GNLY",0.892491698265076
123,"hsa-miR-122-5p",16955,"U2AF2",0.891911149024963
123,"hsa-miR-122-5p",15834,"TFB2M",0.891601920127869
123,"hsa-miR-122-5p",3585,"CSRP3",0.891480267047882
123,"hsa-miR-122-5p",11598,"PITPNM3",0.891384840011597
123,"hsa-miR-122-5p",2542,"CDC123",0.891082882881165
123,"hsa-miR-122-5p",10610,"NUP43",0.891014337539673
123,"hsa-miR-122-5p",16621,"TRIM43B",0.891008496284485
123,"hsa-miR-122-5p",15839,"TFDP3",0.890652060508728
123,"hsa-miR-122-5p",7037,"HS3ST5",0.890005767345428
123,"hsa-miR-122-5p",16755,"TSPAN1",0.889346420764923
123,"hsa-miR-122-5p",13826,"SEC31A",0.889319539070129
123,"hsa-miR-122-5p",16010,"TLR10",0.889281272888184
123,"hsa-miR-122-5p",3081,"CLEC2L",0.888527154922485
123,"hsa-miR-122-5p",14926,"SPATA3",0.887872815132141
123,"hsa-miR-122-5p",18244,"ZNF667",0.887390613555908
123,"hsa-miR-122-5p",13246,"RNF168",0.887370049953461
123,"hsa-miR-122-5p",2994,"CILP2",0.887073040008545
123,"hsa-miR-122-5p",15230,"STAT4",0.886787235736847
123,"hsa-miR-122-5p",1082,"ARTN",0.886694967746735
123,"hsa-miR-122-5p",7389,"IL9",0.886202931404114
123,"hsa-miR-122-5p",15575,"TAS2R43",0.886097609996796
123,"hsa-miR-122-5p",6,"AAAS",0.885820746421814
123,"hsa-miR-122-5p",7609,"ITLN1",0.885781168937683
123,"hsa-miR-122-5p",16619,"TRIM42",0.885494470596313
123,"hsa-miR-122-5p",46,"ABCB6",0.885316371917725
123,"hsa-miR-122-5p",4655,"EHBP1",0.884911894798279
123,"hsa-miR-122-5p",64,"ABCD4",0.88482254743576
123,"hsa-miR-122-5p",14163,"SIRPD",0.88476550579071
123,"hsa-miR-122-5p",12410,"PSMB8",0.884357631206512
123,"hsa-miR-122-5p",16808,"TTC12",0.884206235408783
123,"hsa-miR-122-5p",3797,"CYP2A7",0.883680820465088
123,"hsa-miR-122-5p",10874,"ORMDL1",0.882889628410339
123,"hsa-miR-122-5p",7643,"JAG2",0.882888793945312
123,"hsa-miR-122-5p",17476,"WDR5",0.882808983325958
123,"hsa-miR-122-5p",11426,"PGK1",0.882200300693512
123,"hsa-miR-122-5p",14372,"SLC2A1",0.882199108600616
123,"hsa-miR-122-5p",14943,"SPATA7",0.881113827228546
123,"hsa-miR-122-5p",16166,"TMEM191B",0.881080210208893
123,"hsa-miR-122-5p",6434,"GRIPAP1",0.880669236183167
123,"hsa-miR-122-5p",3396,"CPAMD8",0.880509614944458
123,"hsa-miR-122-5p",12310,"PRR32",0.880333840847015
123,"hsa-miR-122-5p",17511,"WFDC10B",0.880231022834778
123,"hsa-miR-122-5p",12773,"RANBP2",0.880039215087891
123,"hsa-miR-122-5p",2626,"CDK2",0.879611432552338
123,"hsa-miR-122-5p",16206,"TMEM236",0.878313958644867
123,"hsa-miR-122-5p",9897,"NACC1",0.878208577632904
123,"hsa-miR-122-5p",8897,"MANSC1",0.8776496052742
123,"hsa-miR-122-5p",2684,"CEACAM21",0.877569794654846
123,"hsa-miR-122-5p",602,"AMELX",0.877462029457092
123,"hsa-miR-122-5p",15145,"SSBP4",0.877248883247375
123,"hsa-miR-122-5p",11926,"PON3",0.877113461494446
123,"hsa-miR-122-5p",3382,"COX7A2",0.875765740871429
123,"hsa-miR-122-5p",16783,"TSPY2",0.875725448131561
123,"hsa-miR-122-5p",17520,"WFDC9",0.875662267208099
123,"hsa-miR-122-5p",14657,"SMG8",0.875508785247803
123,"hsa-miR-122-5p",10907,"OTOA",0.875464498996735
123,"hsa-miR-122-5p",1554,"BMP15",0.875286459922791
123,"hsa-miR-122-5p",1131,"ASIP",0.875228464603424
123,"hsa-miR-122-5p",2102,"CAPN6",0.875061213970184
123,"hsa-miR-122-5p",1232,"ATP2B3",0.874998211860657
123,"hsa-miR-122-5p",627,"AMY1B",0.874655485153198
123,"hsa-miR-122-5p",18258,"ZNF682",0.873844087123871
123,"hsa-miR-122-5p",14569,"SLC9B1",0.873465120792389
123,"hsa-miR-122-5p",1218,"ATP1A1",0.87300306558609
123,"hsa-miR-122-5p",7954,"KISS1",0.872908532619476
123,"hsa-miR-122-5p",15815,"TEX38",0.872695565223694
123,"hsa-miR-122-5p",3686,"CTTN",0.872475624084473
123,"hsa-miR-122-5p",12473,"PTGDS",0.872093677520752
123,"hsa-miR-122-5p",9325,"MKKS",0.871526956558228
123,"hsa-miR-122-5p",10868,"ORC3",0.870957136154175
123,"hsa-miR-122-5p",1573,"BNIP1",0.870835542678833
123,"hsa-miR-122-5p",3291,"COL6A1",0.869682550430298
123,"hsa-miR-122-5p",3097,"CLIC1",0.868869543075562
123,"hsa-miR-122-5p",6401,"GRB14",0.86871075630188
123,"hsa-miR-122-5p",217,"ACTR10",0.86844265460968
123,"hsa-miR-122-5p",3504,"CROCC2",0.868205547332764
123,"hsa-miR-122-5p",12909,"RBMXL3",0.866851687431335
123,"hsa-miR-122-5p",5854,"GALNT8",0.866560518741608
123,"hsa-miR-122-5p",8641,"LRRC4B",0.866506159305573
123,"hsa-miR-122-5p",8187,"KRTAP20-2",0.866217136383057
123,"hsa-miR-122-5p",4926,"ERFL",0.866064071655273
123,"hsa-miR-122-5p",6704,"HBE1",0.86557137966156
123,"hsa-miR-122-5p",16716,"TRPT1",0.86554217338562
123,"hsa-miR-122-5p",5170,"FAM174B",0.865509748458862
123,"hsa-miR-122-5p",10674,"OCIAD1",0.864641487598419
123,"hsa-miR-122-5p",14118,"SHROOM1",0.863593399524689
123,"hsa-miR-122-5p",6874,"HLA-DRB1",0.863232731819153
123,"hsa-miR-122-5p",12745,"RAET1E",0.863023579120636
123,"hsa-miR-122-5p",14912,"SPATA1",0.86294412612915
123,"hsa-miR-122-5p",10854,"OR7D4",0.862848222255707
123,"hsa-miR-122-5p",13679,"SBK3",0.862809717655182
123,"hsa-miR-122-5p",4761,"ELOVL3",0.862805008888245
123,"hsa-miR-122-5p",11911,"POLR3K",0.862431108951569
123,"hsa-miR-122-5p",15433,"SYNCRIP",0.86221706867218
123,"hsa-miR-122-5p",7211,"IFITM3",0.861554861068726
123,"hsa-miR-122-5p",14471,"SLC43A1",0.86140102148056
123,"hsa-miR-122-5p",18135,"ZNF525",0.861163377761841
123,"hsa-miR-122-5p",3699,"CUL1",0.860849678516388
123,"hsa-miR-122-5p",12073,"PPP2CB",0.860836148262024
123,"hsa-miR-122-5p",8673,"LRRIQ1",0.860695064067841
123,"hsa-miR-122-5p",463,"AIFM2",0.860125243663788
123,"hsa-miR-122-5p",4260,"DNAH2",0.86012214422226
123,"hsa-miR-122-5p",2562,"CDC42BPG",0.860068440437317
123,"hsa-miR-122-5p",10391,"NPHP1",0.860026121139526
123,"hsa-miR-122-5p",14700,"SMO",0.85982745885849
123,"hsa-miR-122-5p",7066,"HSF2",0.859548151493073
123,"hsa-miR-122-5p",16035,"TM9SF1",0.858758211135864
123,"hsa-miR-122-5p",16167,"TMEM191C",0.858675003051758
123,"hsa-miR-122-5p",8034,"KLK14",0.858669459819794
123,"hsa-miR-122-5p",10981,"PABPC1L",0.858619689941406
123,"hsa-miR-122-5p",8889,"MAN2B1",0.858363568782806
123,"hsa-miR-122-5p",12878,"RBM24",0.857894241809845
123,"hsa-miR-122-5p",10663,"OAZ1",0.857499420642853
123,"hsa-miR-122-5p",17683,"ZBED5",0.857497990131378
123,"hsa-miR-122-5p",2038,"CALB2",0.857263088226318
123,"hsa-miR-122-5p",1999,"CACHD1",0.857128262519836
123,"hsa-miR-122-5p",6759,"HEATR9",0.857070982456207
123,"hsa-miR-122-5p",2665,"CDRT15L2",0.856972634792328
123,"hsa-miR-122-5p",8009,"KLHL28",0.856183350086212
123,"hsa-miR-122-5p",16520,"TPST1",0.856121420860291
123,"hsa-miR-122-5p",6508,"GTF2F2",0.854333460330963
123,"hsa-miR-122-5p",16047,"TMC4",0.854332447052002
123,"hsa-miR-122-5p",3186,"CNIH3",0.854183197021484
123,"hsa-miR-122-5p",8074,"KPNA3",0.854116320610046
123,"hsa-miR-122-5p",6674,"HAO1",0.853027105331421
123,"hsa-miR-122-5p",7861,"KEL",0.852962076663971
123,"hsa-miR-122-5p",17044,"UBR7",0.852285921573639
123,"hsa-miR-122-5p",12512,"PTPN12",0.851789057254791
123,"hsa-miR-122-5p",1844,"C1S",0.851787447929382
123,"hsa-miR-122-5p",8449,"LILRB2",0.85077840089798
123,"hsa-miR-122-5p",6236,"GORASP1",0.850646615028381
123,"hsa-miR-122-5p",16129,"TMEM158",0.850520491600037
123,"hsa-miR-122-5p",7709,"KBTBD11",0.850044131278992
123,"hsa-miR-122-5p",7580,"ITGA6",0.84999680519104
123,"hsa-miR-122-5p",14769,"SNRPG",0.849951803684235
123,"hsa-miR-122-5p",8383,"LENG9",0.849946320056915
123,"hsa-miR-122-5p",2453,"CD160",0.849825739860535
123,"hsa-miR-122-5p",10273,"NLRP12",0.849711418151855
123,"hsa-miR-122-5p",17822,"ZFP64",0.8497074842453
123,"hsa-miR-122-5p",10012,"NCR1",0.849669814109802
123,"hsa-miR-122-5p",16341,"TMUB1",0.849547624588013
123,"hsa-miR-122-5p",8812,"MAD2L2",0.849267721176147
123,"hsa-miR-122-5p",5667,"FRAT2",0.849017441272736
123,"hsa-miR-122-5p",14196,"SLAMF1",0.848916888237
123,"hsa-miR-122-5p",16558,"TRAPPC2B",0.848494946956635
123,"hsa-miR-122-5p",5421,"FCRLB",0.847806572914124
123,"hsa-miR-122-5p",11578,"PIP",0.847157776355743
123,"hsa-miR-122-5p",7087,"HSPA2",0.847046256065369
123,"hsa-miR-122-5p",4747,"ELMO1",0.846789121627808
123,"hsa-miR-122-5p",5948,"GDF10",0.846401333808899
123,"hsa-miR-122-5p",18047,"ZNF385D",0.846311390399933
123,"hsa-miR-122-5p",2741,"CENPW",0.846248805522919
123,"hsa-miR-122-5p",13283,"RNF39",0.846084773540497
123,"hsa-miR-122-5p",3740,"CXCR5",0.846047461032867
123,"hsa-miR-122-5p",12024,"PPM1M",0.845856726169586
123,"hsa-miR-122-5p",7224,"IFNA8",0.845629990100861
123,"hsa-miR-122-5p",8773,"LYPLAL1",0.844211161136627
123,"hsa-miR-122-5p",72,"ABCG5",0.84401935338974
123,"hsa-miR-122-5p",4977,"ESRRA",0.843978703022003
123,"hsa-miR-122-5p",8298,"LARP7",0.843685388565063
123,"hsa-miR-122-5p",17751,"ZC4H2",0.843684792518616
123,"hsa-miR-122-5p",17948,"ZNF221",0.843544483184814
123,"hsa-miR-122-5p",1297,"ATRNL1",0.842971980571747
123,"hsa-miR-122-5p",3131,"CLRN2",0.84237152338028
123,"hsa-miR-122-5p",16795,"TSSC4",0.842365145683289
123,"hsa-miR-122-5p",16753,"TSNAX",0.842344641685486
123,"hsa-miR-122-5p",14959,"SPDYE1",0.84223747253418
123,"hsa-miR-122-5p",8844,"MAGEB4",0.84186840057373
123,"hsa-miR-122-5p",3325,"COPB2",0.840351819992065
123,"hsa-miR-122-5p",9655,"MTBP",0.839933753013611
123,"hsa-miR-122-5p",11994,"PPIAL4D",0.838593542575836
123,"hsa-miR-122-5p",8071,"KNTC1",0.838231205940247
123,"hsa-miR-122-5p",15811,"TEX29",0.83786141872406
123,"hsa-miR-122-5p",4050,"DEFB123",0.83741706609726
123,"hsa-miR-122-5p",5312,"FAU",0.837192356586456
123,"hsa-miR-122-5p",13455,"RPS7",0.836742520332336
123,"hsa-miR-122-5p",18333,"ZNF784",0.836561679840088
123,"hsa-miR-122-5p",5616,"FOXD4",0.835414230823517
123,"hsa-miR-122-5p",3099,"CLIC3",0.835348844528198
123,"hsa-miR-122-5p",11021,"PAIP2B",0.835117995738983
123,"hsa-miR-122-5p",3958,"DCXR",0.835090517997742
123,"hsa-miR-122-5p",2858,"CGGBP1",0.83360755443573
123,"hsa-miR-122-5p",3884,"DBF4",0.833416998386383
123,"hsa-miR-122-5p",18177,"ZNF574",0.833168685436249
123,"hsa-miR-122-5p",9491,"MRGPRX4",0.832791566848755
123,"hsa-miR-122-5p",11996,"PPIAL4F",0.832657516002655
123,"hsa-miR-122-5p",10432,"NPVF",0.832393765449524
123,"hsa-miR-122-5p",3021,"CKS2",0.830958604812622
123,"hsa-miR-122-5p",15716,"TCP11",0.830484211444855
123,"hsa-miR-122-5p",6994,"HOXD4",0.830232679843903
123,"hsa-miR-122-5p",2302,"CCDC42",0.829792976379395
123,"hsa-miR-122-5p",17620,"XRRA1",0.829443633556366
123,"hsa-miR-122-5p",10443,"NR0B2",0.829010486602783
123,"hsa-miR-122-5p",4145,"DHX16",0.828758060932159
123,"hsa-miR-122-5p",11995,"PPIAL4E",0.828510940074921
123,"hsa-miR-122-5p",16784,"TSPY3",0.828009843826294
123,"hsa-miR-122-5p",16310,"TMLHE",0.827739357948303
123,"hsa-miR-122-5p",16191,"TMEM219",0.827213287353516
123,"hsa-miR-122-5p",2756,"CEP192",0.825982749462128
123,"hsa-miR-122-5p",15014,"SPNS1",0.825521767139435
123,"hsa-miR-122-5p",411,"AGBL1",0.824227929115295
123,"hsa-miR-122-5p",132,"ACAT1",0.823973715305328
123,"hsa-miR-122-5p",17947,"ZNF22",0.82363748550415
123,"hsa-miR-122-5p",12910,"RBMY1A1",0.823397159576416
123,"hsa-miR-122-5p",16775,"TSPAN8",0.823319792747498
123,"hsa-miR-122-5p",3118,"CLNK",0.823222458362579
123,"hsa-miR-122-5p",6058,"GJB7",0.822782874107361
123,"hsa-miR-122-5p",18404,"ZP4",0.822267293930054
123,"hsa-miR-122-5p",10200,"NHLRC4",0.821901679039001
123,"hsa-miR-122-5p",14283,"SLC22A24",0.821251690387726
123,"hsa-miR-122-5p",17325,"VIPR1",0.81887686252594
123,"hsa-miR-122-5p",7057,"HSD17B6",0.818117618560791
123,"hsa-miR-122-5p",13865,"SEMA3G",0.817569971084595
123,"hsa-miR-122-5p",1604,"BPIFB3",0.8175408244133
123,"hsa-miR-122-5p",759,"ANTXR1",0.817118346691132
123,"hsa-miR-122-5p",309,"ADCY8",0.816980421543121
123,"hsa-miR-122-5p",13480,"RRP12",0.81629467010498
123,"hsa-miR-122-5p",16869,"TUBA1B",0.816116690635681
123,"hsa-miR-122-5p",5543,"FLG",0.816106140613556
123,"hsa-miR-122-5p",14089,"SHD",0.815865397453308
123,"hsa-miR-122-5p",8786,"LYZL1",0.815321981906891
123,"hsa-miR-122-5p",11305,"PDILT",0.815141081809998
123,"hsa-miR-122-5p",2723,"CENPH",0.81482058763504
123,"hsa-miR-122-5p",10117,"NEK8",0.814789474010468
123,"hsa-miR-122-5p",14186,"SKIDA1",0.814780533313751
123,"hsa-miR-122-5p",17921,"ZNF175",0.814104080200195
123,"hsa-miR-122-5p",4937,"ERICH2",0.812852442264557
123,"hsa-miR-122-5p",88,"ABHD17C",0.81225174665451
123,"hsa-miR-122-5p",3047,"CLDN16",0.811997830867767
123,"hsa-miR-122-5p",1580,"BOD1",0.811743140220642
123,"hsa-miR-122-5p",14730,"SNAP25",0.811225831508636
123,"hsa-miR-122-5p",13452,"RPS6KB2",0.809233605861664
123,"hsa-miR-122-5p",9126,"MED13L",0.809103727340698
123,"hsa-miR-122-5p",9100,"MDGA1",0.809042096138
123,"hsa-miR-122-5p",4265,"DNAH8",0.808700263500214
123,"hsa-miR-122-5p",4947,"ERMARD",0.807331264019012
123,"hsa-miR-122-5p",16846,"TTK",0.806385636329651
123,"hsa-miR-122-5p",8572,"LRFN1",0.804895877838135
123,"hsa-miR-122-5p",12614,"QRFPR",0.80456268787384
123,"hsa-miR-122-5p",2875,"CHCHD3",0.803902387619019
123,"hsa-miR-122-5p",15102,"SRMS",0.803552687168121
123,"hsa-miR-122-5p",14935,"SPATA31E1",0.803188562393188
123,"hsa-miR-122-5p",3138,"CLTB",0.802620649337769
123,"hsa-miR-122-5p",6513,"GTF2H4",0.802544176578522
123,"hsa-miR-122-5p",14956,"SPDL1",0.802152395248413
123,"hsa-miR-122-5p",527,"ALDH18A1",0.801912903785706
123,"hsa-miR-122-5p",5406,"FCHO1",0.800482928752899
123,"hsa-miR-122-5p",16315,"TMPO",0.799156844615936
123,"hsa-miR-122-5p",5654,"FOXR2",0.799089074134827
123,"hsa-miR-122-5p",6669,"HAGHL",0.798896789550781
123,"hsa-miR-122-5p",17300,"VCY1B",0.798806846141815
123,"hsa-miR-122-5p",13786,"SDF2L1",0.796573400497437
123,"hsa-miR-122-5p",17820,"ZFP57",0.795857667922974
123,"hsa-miR-122-5p",6789,"HERC6",0.79507964849472
123,"hsa-miR-122-5p",7760,"KCNJ1",0.795051634311676
123,"hsa-miR-122-5p",2316,"CCDC66",0.794953465461731
123,"hsa-miR-122-5p",17097,"UGT2B17",0.794849336147308
